theta	alpha1
146.000000000000	146.000000000000
147.000000000000	147.000000000000
148.000000000000	148.000000000000
149.000000000000	149.000000000000
150.000000000000	150.000000000000
151.000000000000	151.000000000000
152.000000000000	152.000000000000
153.000000000000	153.000000000000
154.000000000000	154.000000000000
155.000000000000	155.000000000000
156.000000000000	156.000000000000
157.000000000000	157.000000000000
158.000000000000	158.000000000000
159.000000000000	159.000000000000
160.000000000000	160.000000000000
161.000000000000	161.000000000000
162.000000000000	162.000000000000
163.000000000000	163.000000000000
164.000000000000	164.000000000000
165.000000000000	165.000000000000
166.000000000000	166.000000000000
167.000000000000	167.000000000000
168.000000000000	168.000000000000
169.000000000000	169.000000000000
170.000000000000	170.000000000000
171.000000000000	171.000000000000
172.000000000000	172.000000000000
173.000000000000	173.000000000000
174.000000000000	174.000000000000
175.000000000000	175.000000000000
176.000000000000	176.000000000000
177.000000000000	177.000000000000
178.000000000000	178.000000000000
179.000000000000	179.000000000000
180.000000000000	180.000000000000
181.000000000000	179.457878679468
182.000000000000	178.915699051256
183.000000000000	178.373402787765
184.000000000000	177.830931521734
185.000000000000	177.288226826220
186.000000000000	176.745230194756
187.000000000000	176.201883021361
188.000000000000	175.658126580567
189.000000000000	175.113902007352
190.000000000000	174.569150277050
191.000000000000	174.023812185149
192.000000000000	173.477828327047
193.000000000000	172.931139077695
194.000000000000	172.383684571158
195.000000000000	171.835404680076
196.000000000000	171.286238994996
197.000000000000	170.736126803594
198.000000000000	170.185007069770
199.000000000000	169.632818412594
200.000000000000	169.079499085120
201.000000000000	168.524986953040
202.000000000000	167.969219473179
203.000000000000	167.412133671814
204.000000000000	166.853666122825
205.000000000000	166.293752925663
206.000000000000	165.732329683125
207.000000000000	165.169331478923
208.000000000000	164.604692855065
209.000000000000	164.038347789010
210.000000000000	163.470229670618
211.000000000000	162.900271278865
212.000000000000	162.328404758346
213.000000000000	161.754561595523
214.000000000000	161.178672594758
215.000000000000	160.600667854085
216.000000000000	160.020476740745
217.000000000000	159.438027866468
218.000000000000	158.853249062504
219.000000000000	158.266067354396
220.000000000000	157.676408936506
221.000000000000	157.084199146263
222.000000000000	156.489362438182
223.000000000000	155.891822357600
224.000000000000	155.291501514175
225.000000000000	154.688321555121
226.000000000000	154.082203138203
227.000000000000	153.473065904481
228.000000000000	152.860828450817
229.000000000000	152.245408302156
230.000000000000	151.626721883580
231.000000000000	151.004684492146
232.000000000000	150.379210268537
233.000000000000	149.750212168510
234.000000000000	149.117601934181
235.000000000000	148.481290065160
236.000000000000	147.841185789541
237.000000000000	147.197197034785
238.000000000000	146.549230398518
239.000000000000	145.897191119261
240.000000000000	145.240983047134
241.000000000000	144.580508614556
242.000000000000	143.915668806993
243.000000000000	143.246363133769
244.000000000000	142.572489599009
245.000000000000	141.893944672750
246.000000000000	141.210623262261
247.000000000000	140.522418683652
248.000000000000	139.829222633811
249.000000000000	139.130925162745
250.000000000000	138.427414646401
251.000000000000	137.718577760028
252.000000000000	137.004299452180
253.000000000000	136.284462919446
254.000000000000	135.558949581991
255.000000000000	134.827639060033
256.000000000000	134.090409151347
257.000000000000	133.347135809936
258.000000000000	132.597693125975
259.000000000000	131.841953307193
260.000000000000	131.079786661810
261.000000000000	130.311061583211
262.000000000000	129.535644536520
263.000000000000	128.753400047235
264.000000000000	127.964190692148
265.000000000000	127.167877092718
266.000000000000	126.364317911147
267.000000000000	125.553369849362
268.000000000000	124.734887651165
269.000000000000	123.908724107798
270.000000000000	123.074730067204
271.000000000000	122.232754447281
272.000000000000	121.382644253414
273.000000000000	120.524244600631
274.000000000000	119.657398740715
275.000000000000	118.781948094625
276.000000000000	117.897732290619
277.000000000000	117.004589208461
278.000000000000	116.102355030132
279.000000000000	115.190864297489
280.000000000000	114.269949977313
281.000000000000	113.339443534225
282.000000000000	112.399175011977
283.000000000000	111.448973123606
284.000000000000	110.488665351011
285.000000000000	109.518078054483
286.000000000000	108.537036592770
287.000000000000	107.545365454254
288.000000000000	106.542888399848
289.000000000000	105.529428618229
290.000000000000	104.504808894025
291.000000000000	103.468851789605
292.000000000000	102.421379841117
293.000000000000	101.362215769415
294.000000000000	100.291182706537
295.000000000000	99.2081044383794
296.000000000000	98.1128056642141
297.000000000000	97.0051122736708
298.000000000000	95.8848516418088
299.000000000000	94.7518529428645
300.000000000000	93.6059474832354
301.000000000000	92.4469690542239
302.000000000000	91.2747543050237
303.000000000000	90.0891431363683
304.000000000000	88.8899791152040
305.000000000000	87.6771099106776
306.000000000000	86.4503877516356
307.000000000000	85.2096699057477
308.000000000000	83.9548191802472
309.000000000000	82.6857044441684
310.000000000000	81.4022011718205
311.000000000000	80.1041920070931
312.000000000000	78.7915673480239
313.000000000000	77.4642259508817
314.000000000000	76.1220755528269
315.000000000000	74.7650335120061
316.000000000000	73.3930274637168
317.000000000000	72.0059959910471
318.000000000000	70.6038893081438
319.000000000000	69.1866699540104
320.000000000000	67.7543134944665
321.000000000000	66.3068092296245
322.000000000000	64.8441609039531
323.000000000000	63.3663874157192
324.000000000000	61.8735235223032
325.000000000000	60.3656205376048
326.000000000000	58.8427470174743
327.000000000000	57.3049894288393
328.000000000000	55.7524527979345
329.000000000000	54.1852613328207
330.000000000000	52.6035590151556
331.000000000000	51.0075101560056
332.000000000000	49.3972999103435
333.000000000000	47.7731347447601
334.000000000000	46.1352428528793
335.000000000000	44.4838745129321
336.000000000000	42.8193023820150
337.000000000000	41.1418217216594
338.000000000000	39.4517505495008
339.000000000000	37.7494297121029
340.000000000000	36.0352228742852
341.000000000000	34.3095164206847
342.000000000000	32.5727192657722
343.000000000000	30.8252625690230
344.000000000000	29.0675993525897
345.000000000000	27.3002040194641
346.000000000000	25.5235717708438
347.000000000000	23.7382179222170
348.000000000000	21.9446771184809
349.000000000000	20.1435024493132
350.000000000000	18.3352644668703
351.000000000000	16.5205501088142
352.000000000000	14.6999615305985
353.000000000000	12.8741148518093
354.000000000000	11.0436388222430
355.000000000000	9.20917341428595
356.000000000000	7.37136834888150
357.000000000000	5.53088156311835
358.000000000000	3.68837762817491
359.000000000000	1.84452612678242
	
